year,date20,value
2020,2020-08-28,19.4091218744865
2020,2020-08-29,19.2235350976394
2020,2020-08-30,19.1083074263598
2020,2020-08-31,19.0045364492207
2020,2020-09-01,18.9510841323326
2020,2020-09-02,18.8937169071325
2020,2020-09-03,18.7319385457645
2020,2020-09-04,18.5762746773493
2020,2020-09-05,18.46515389874
2020,2020-09-06,18.2323719985143
2020,2020-09-07,17.9279523443797
2020,2020-09-08,17.7061112955081
2020,2020-09-09,17.5215392215944
2020,2020-09-10,17.4016792807825
2020,2020-09-11,17.3189515339807
2020,2020-09-12,17.2755610619158
2020,2020-09-13,17.2435867655793
2020,2020-09-14,17.2521118330185
2020,2020-09-15,17.3277736194074
2020,2020-09-16,17.3668794501632
2020,2020-09-17,17.2605582677621
2020,2020-09-18,16.9428775161988
2020,2020-09-19,16.6849054385416
2020,2020-09-20,16.5348947058084
2020,2020-09-21,16.4922301314599
2020,2020-09-22,16.4780560502126
2020,2020-09-23,16.3097210062015
2020,2020-09-24,16.2385514952375
2020,2020-09-25,15.9506986390046
2020,2020-09-26,15.566673084398
2020,2020-09-27,15.2635770437422
2020,2020-09-28,15.0483196238024
2020,2020-09-29,14.9513111336407
2020,2020-09-30,14.9000554883697
2020,2020-10-01,14.8027279625627
2020,2020-10-02,14.6628042315107
2020,2020-10-03,14.53275589907
2020,2020-10-04,14.4288129342387
2020,2020-10-05,14.3059797286342
2020,2020-10-06,14.1621639095625
2020,2020-10-07,13.9367966878695
2020,2020-10-08,13.6862129723942
2020,2020-10-09,13.4983522160185
2020,2020-10-10,13.2246035881663
2020,2020-10-11,12.7729255998514
2020,2020-10-12,12.2826575934273
2020,2020-10-13,11.7708958422601
2020,2020-10-14,11.2843416169296
2020,2020-10-15,10.8734491662741
2020,2020-10-16,10.5787289001243
2020,2020-10-17,10.3043498019892
2020,2020-10-18,10.0118895014399
2020,2020-10-19,9.67202157891841
2020,2020-10-20,9.32020357546381
2020,2020-10-21,9.08133496401043
2020,2020-10-22,8.83184322653382
2020,2020-10-23,8.79981893253958
2020,2020-10-24,8.94885285024725
2020,2020-10-25,8.99258221170472
2020,2020-10-26,9.04718054680217
2020,2020-10-27,8.91036824985471
2020,2020-10-28,8.74120339940632
2020,2020-10-29,8.60039407591778
2020,2020-10-30,8.46814504557076
2020,2020-10-31,8.28860641245066
2020,2020-11-01,8.14247224683038
2020,2020-11-02,8.23606178012163
2020,2020-11-03,8.3193246916322
2020,2020-11-04,8.27410094351748
2020,2020-11-05,8.14476508222157
2020,2020-11-06,7.88633353958936
2020,2020-11-07,7.70333883902714
2020,2020-11-08,7.65113124244115
2020,2020-11-09,7.62087935717644
2020,2020-11-10,7.59170276620085
2020,2020-11-11,7.54740912166736
2020,2020-11-12,7.51726901783189
2020,2020-11-13,7.49679094092176
2020,2020-11-14,7.47458403585437
2020,2020-11-15,7.41031865206062
2020,2020-11-16,7.38465602877153
2020,2020-11-17,7.34860984222416
2020,2020-11-18,7.22823669012349
2020,2020-11-19,7.075758895145
2020,2020-11-20,6.83983043298972
2020,2020-11-21,6.44873222983973
2020,2020-11-22,6.11985761287314
2020,2020-11-23,5.86951819517626
2020,2020-11-24,5.69056928017954
2020,2020-11-25,5.44770107701874
2020,2020-11-26,5.16998202886317
2020,2020-11-27,4.81364542172329
2020,2020-11-28,4.42898882959794
2020,2020-11-29,4.11023238399703
2020,2020-11-30,3.61103043991604
2020,2020-12-01,3.05010230598975
2020,2020-12-02,2.63760965221098
2020,2020-12-03,2.31314376931753
2020,2020-12-04,2.15416030030202
2020,2020-12-05,2.10308071692551
2020,2020-12-06,2.11569889799429
2020,2020-12-07,2.07664970464304
2020,2020-12-08,1.97578419229735
2020,2020-12-09,1.86797662418503
2020,2020-12-10,1.69831479475101
2020,2020-12-11,1.51022941340492
2020,2020-12-12,1.33530218888959
2020,2020-12-13,1.21796829814233
2020,2020-12-14,1.05690092573162
2020,2020-12-15,0.878788283025498
2020,2020-12-16,0.734529610692843
2020,2020-12-17,0.591010291306168
2020,2020-12-18,0.491348616326919
2020,2020-12-19,0.497237459625913
2020,2020-12-20,0.494377420861738
2020,2020-12-21,0.446375456621245
2020,2020-12-22,0.560885889930703
2020,2020-12-23,0.799560247055539
2020,2020-12-24,0.991085183438589
2020,2020-12-25,1.06839671050013
2020,2020-12-26,1.00405581142224
2020,2020-12-27,0.856946836212354
2020,2020-12-28,0.893081785194902
2020,2020-12-29,1.00820981757231
2020,2020-12-30,1.10876847662339
2020,2020-12-31,1.13970001347902
2021,2020-01-01,1.03451215971067
2021,2020-01-02,0.885367842373431
2021,2020-01-03,0.73018873190368
2021,2020-01-04,0.597003690595663
2021,2020-01-05,0.52476055953739
2021,2020-01-06,0.439533604612093
2021,2020-01-07,0.367455932161768
2021,2020-01-08,0.272081790828571
2021,2020-01-09,0.122150577886473
2021,2020-01-10,-0.108108149603352
2021,2020-01-11,-0.378105920603094
2021,2020-01-12,-0.580548421064118
2021,2020-01-13,-0.658249148740927
2021,2020-01-14,-0.742889390909417
2021,2020-01-15,-0.88725372830835
2021,2020-01-16,-1.05225140825714
2021,2020-01-17,-1.22916986625981
2021,2020-01-18,-1.369813311553
2021,2020-01-19,-1.55543449097994
2021,2020-01-20,-1.74837407295072
2021,2020-01-21,-1.87636788368847
2021,2020-01-22,-1.7545347221854
2021,2020-01-23,-1.57722567591859
2021,2020-01-24,-1.45040279835309
2021,2020-01-25,-1.52942922536695
2021,2020-01-26,-1.62206065200911
2021,2020-01-27,-1.70358324452166
2021,2020-01-28,-1.63160605431202
2021,2020-01-29,-1.40304182939902
2021,2020-01-30,-1.28169773410088
2021,2020-01-31,-1.33664195576402
2021,2020-02-01,-1.34346121054658
2021,2020-02-02,-1.24190020254442
2021,2020-02-03,-1.04322909572241
2021,2020-02-04,-0.749665713698412
2021,2020-02-05,-0.489543652448113
2021,2020-02-06,-0.243278277373173
2021,2020-02-07,0.0195957254377696
2021,2020-02-08,0.255701279823175
2021,2020-02-09,0.40240948196204
2021,2020-02-10,0.399989666652417
2021,2020-02-11,0.220974686437383
2021,2020-02-12,0.0552187786056244
2021,2020-02-13,-0.0585780106154117
2021,2020-02-14,-0.120889138267775
2021,2020-02-15,-0.202004141466695
2021,2020-02-16,-0.157731860232055
2021,2020-02-17,-0.0745375387675582
2021,2020-02-18,-0.000233480118866091
2021,2020-02-19,-0.0336139895583868
2021,2020-02-20,-0.0101550974498293
2021,2020-02-21,0.136847299939639
2021,2020-02-22,0.359539787564863
2021,2020-02-23,0.623577551975385
2021,2020-02-24,0.930252426347685
2021,2020-02-25,1.14778162426187
2021,2020-02-26,1.27674422460534
2021,2020-02-27,1.30266673048139
2021,2020-02-28,1.4108626359516
2021,2020-03-01,1.53583666026784
2021,2020-03-02,1.55703178168144
2021,2020-03-03,1.53765530538006
2021,2020-03-04,1.53049743159446
2021,2020-03-05,1.4677109915022
2021,2020-03-06,1.32835287828784
2021,2020-03-07,1.2641324302107
2021,2020-03-08,1.31876981922719
2021,2020-03-09,1.35311218771213
2021,2020-03-10,1.41320333781167
2021,2020-03-11,1.76016057657315
2021,2020-03-12,2.25496525451639
2021,2020-03-13,2.75318000666999
2021,2020-03-14,3.0964760037413
2021,2020-03-15,3.35759536027957
2021,2020-03-16,3.41322738953751
2021,2020-03-17,3.32439671898862
2021,2020-03-18,3.18471475908114
2021,2020-03-19,3.00040361835111
2021,2020-03-20,2.78420230590042
2021,2020-03-21,2.58675753457108
2021,2020-03-22,2.4803399973372
2021,2020-03-23,2.37150303952314
2021,2020-03-24,2.28445968216889
2021,2020-03-25,2.2507952081466
2021,2020-03-26,2.27076045805435
2021,2020-03-27,2.38720147200506
2021,2020-03-28,2.53525720327346
2021,2020-03-29,2.75540311842561
2021,2020-03-30,3.08078688266413
2021,2020-03-31,3.37673518203744
2021,2020-04-01,3.64515976462527
2021,2020-04-02,3.92504175112685
2021,2020-04-03,4.10867596321653
2021,2020-04-04,4.20869015774087
2021,2020-04-05,4.37113700140766
2021,2020-04-06,4.33085608737015
2021,2020-04-07,4.27362824413439
2021,2020-04-08,4.19822454651225
2021,2020-04-09,4.18901529067231
2021,2020-04-10,4.29739880297991
2021,2020-04-11,4.55016350093743
2021,2020-04-12,4.64994402699071
2021,2020-04-13,4.61485502335507
2021,2020-04-14,4.64593010155817
2021,2020-04-15,4.72311227231614
2021,2020-04-16,4.86854560681492
2021,2020-04-17,5.10719284741922
2021,2020-04-18,5.34837647570857
2021,2020-04-19,5.50230603113999
2021,2020-04-20,5.66554196272271
2021,2020-04-21,5.82920314150008
2021,2020-04-22,5.89837687919028
2021,2020-04-23,5.88234616534431
2021,2020-04-24,5.93827042996938
2021,2020-04-25,6.02030888357309
2021,2020-04-26,5.92727573403192
2021,2020-04-27,5.74656287492938
2021,2020-04-28,5.67229386417528
2021,2020-04-29,5.61459492437493
2021,2020-04-30,5.69571025486427
2021,2020-05-01,5.99129860022088
2021,2020-05-02,6.15779402659364
2021,2020-05-03,6.19642994296935
2021,2020-05-04,6.6096696747739
2021,2020-05-05,6.94547931818699
2021,2020-05-06,7.18020034473359
2021,2020-05-07,7.26726506368123
2021,2020-05-08,7.26668753854479
2021,2020-05-09,7.43781589187456
2021,2020-05-10,7.90904933662599
2021,2020-05-11,8.51975732388574
2021,2020-05-12,8.84119367664052
2021,2020-05-13,9.12016200491044
2021,2020-05-14,9.40118090702571
2021,2020-05-15,9.64208189050661
2021,2020-05-16,9.90018468311041
2021,2020-05-17,10.0548979333014
2021,2020-05-18,10.1793301453368
2021,2020-05-19,10.1843292027831
2021,2020-05-20,10.2590868777219
2021,2020-05-21,10.4150298828953
2021,2020-05-22,10.4898056610078
2021,2020-05-23,10.5106947171544
2021,2020-05-24,10.6228834197783
2021,2020-05-25,10.6850899697219
2021,2020-05-26,10.7211357566727
2021,2020-05-27,10.6686666742241
2021,2020-05-28,10.6357177565774
2021,2020-05-29,10.5897680857225
2021,2020-05-30,10.6782534691601
2021,2020-05-31,10.8373737259968
2021,2020-06-01,10.9241976913828
2021,2020-06-02,11.1705469776423
2021,2020-06-03,11.5030448280203
2021,2020-06-04,11.8808819288348
2021,2020-06-05,12.2079066216473
2021,2020-06-06,12.2367558260017
2021,2020-06-07,12.2082976996305
2021,2020-06-08,12.2137856112537
2021,2020-06-09,12.4784389623708
2021,2020-06-10,12.7737770948257
2021,2020-06-11,13.0012458916815
2021,2020-06-12,13.2992628542533
2021,2020-06-13,13.4791985737973
2021,2020-06-14,13.7042763393802
2021,2020-06-15,13.9978127683963
2021,2020-06-16,14.4329623617497
2021,2020-06-17,14.8760591767645
2021,2020-06-18,15.2752478872817
2021,2020-06-19,15.7371631788155
2021,2020-06-20,16.2584956799694
2021,2020-06-21,16.7541980231047
2021,2020-06-22,17.2207387515318
2021,2020-06-23,17.5840652211029
2021,2020-06-24,17.9733795051629
2021,2020-06-25,18.2006871779182
2021,2020-06-26,18.4669516176055
2021,2020-06-27,18.823976670133
2021,2020-06-28,19.2200485080284
2021,2020-06-29,19.519497050499
2021,2020-06-30,19.5505201916403
2021,2020-07-01,19.477818575199
2021,2020-07-02,19.3787467104394
2021,2020-07-03,19.3818116523627
2021,2020-07-04,19.463704126223
2021,2020-07-05,19.5116301862565
2021,2020-07-06,19.6652907788478
2021,2020-07-07,19.7653361345565
2021,2020-07-08,19.9005719190873
2021,2020-07-09,19.9362665744375
2021,2020-07-10,19.9407693627294
2021,2020-07-11,19.9547090512079
2021,2020-07-12,20.0890443253458
2021,2020-07-13,20.1864294081315
2021,2020-07-14,20.067107897437
2021,2020-07-15,19.8947062606358
2021,2020-07-16,19.7452751904477
2021,2020-07-17,19.5666578355984
2021,2020-07-18,19.3916502048504
2021,2020-07-19,19.2640019173394
2021,2020-07-20,19.1259636358002
2021,2020-07-21,19.0160457658118
2021,2020-07-22,18.9269158511078
2021,2020-07-23,18.9823628874846
2021,2020-07-24,19.0550779370074
2021,2020-07-25,19.0442249533829
2021,2020-07-26,18.9593048995024
2021,2020-07-27,18.9268560960486
2021,2020-07-28,19.0761900551022
2021,2020-07-29,19.2625033816363
2021,2020-07-30,19.4650644602224
2021,2020-07-31,19.5216530200745
2021,2020-08-01,19.4425904394377
2021,2020-08-02,19.3452116958523
2021,2020-08-03,19.1367023692915
2021,2020-08-04,18.9402488198941
2021,2020-08-05,18.6990580489932
2021,2020-08-06,18.6515162623551
2021,2020-08-07,18.6458006628133
2021,2020-08-08,18.6240446839232
2021,2020-08-09,18.5505000109577
2021,2020-08-10,18.5115625261792
2021,2020-08-11,18.615785307091
2021,2020-08-12,18.7474121360558
2021,2020-08-13,18.866911969285
2021,2020-08-14,19.0308132482636
2021,2020-08-15,19.1678225725268
2021,2020-08-16,19.1450485643252
2021,2020-08-17,19.0273458766791
2021,2020-08-18,18.9055356802368
2021,2020-08-19,18.8330110802704
2021,2020-08-20,18.7747703362239
2021,2020-08-21,18.6947386462636
2021,2020-08-22,18.6269890357726
2021,2020-08-23,18.4636977964088
2021,2020-08-24,18.236967758089
2021,2020-08-25,17.9971693227711
2021,2020-08-26,17.7371242987464
2021,2020-08-27,17.4203672525659
2021,2020-08-28,17.1402869575831
2021,2020-08-29,17.0055825672658
2021,2020-08-30,16.8793357235095
2021,2020-08-31,16.7698646817702
2021,2020-09-01,16.7262529784862
2021,2020-09-02,16.7187793359867
2021,2020-09-03,16.6628629782281
2021,2020-09-04,16.5368390226524
2021,2020-09-05,16.5011688178576
2021,2020-09-06,16.4100806729518
2021,2020-09-07,16.2215670401852
2021,2020-09-08,16.0677410090369
2021,2020-09-09,15.9166008176294
2021,2020-09-10,15.7185773808559
2021,2020-09-11,15.481076270929
2021,2020-09-12,15.2804497446811
2021,2020-09-13,15.2161315583837
2021,2020-09-14,15.3285298296557
2021,2020-09-15,15.4573522235608
2021,2020-09-16,15.5187185770732
2021,2020-09-17,15.4045109013177
2021,2020-09-18,15.2215742829089
2021,2020-09-19,15.0107087901024
2021,2020-09-20,14.8350408897779
2021,2020-09-21,14.7162327503277
2021,2020-09-22,14.596208848614
2021,2020-09-23,14.5818831462671
2021,2020-09-24,14.6698612207915
2021,2020-09-25,14.7924272257866
2021,2020-09-26,14.9236590448618
2021,2020-09-27,15.0087949162116
2021,2020-09-28,15.0797641244631
2021,2020-09-29,15.0245554385917
2021,2020-09-30,14.8931590435705
2021,2020-10-01,14.7434910080827
2021,2020-10-02,14.6395090545065
2021,2020-10-03,14.5948098549424
2021,2020-10-04,14.5555366202559
2021,2020-10-05,14.5550861546581
2021,2020-10-06,14.3358036086075
2021,2020-10-07,14.043831752867
2021,2020-10-08,13.7832132209056
2021,2020-10-09,13.4440711917094
2021,2020-10-10,13.0188970001991
2021,2020-10-11,12.6694515475176
2021,2020-10-12,12.27916300018
2021,2020-10-13,11.8077634842822
2021,2020-10-14,11.3437241669004
2021,2020-10-15,11.1106152109847
2021,2020-10-16,10.8985175244551
2021,2020-10-17,10.6879241733913
2021,2020-10-18,10.5516797135909
2021,2020-10-19,10.4716495030632
2021,2020-10-20,10.5415686675095
2021,2020-10-21,10.4963958470876
2021,2020-10-22,10.266886217383
2021,2020-10-23,9.94524764905411
2021,2020-10-24,9.56774009433896
2021,2020-10-25,9.235646447479
2021,2020-10-26,8.89160591969926
2021,2020-10-27,8.6750718973268
2021,2020-10-28,8.50765769613419
2021,2020-10-29,8.36147799925041
2021,2020-10-30,8.16850791544376
2021,2020-10-31,7.94207368294302
2021,2020-11-01,7.70376165561221
2021,2020-11-02,7.3665600687481
2021,2020-11-03,7.21832547214956
2021,2020-11-04,7.13377087714387
2021,2020-11-05,6.9455880452399
2021,2020-11-06,6.81471901091934
2021,2020-11-07,6.76547254538602
2021,2020-11-08,6.66236025026913
2021,2020-11-09,6.55488831639919
2021,2020-11-10,6.552709016345
2021,2020-11-11,6.52529368544497
2021,2020-11-12,6.37919810719861
2021,2020-11-13,6.24673790860853
2021,2020-11-14,6.18436708264105
2021,2020-11-15,6.11215759155742
2021,2020-11-16,5.97754637556484
2021,2020-11-17,5.68882479973419
2021,2020-11-18,5.4652529490519
2021,2020-11-19,5.38347944971044
2021,2020-11-20,5.34646092875535
2021,2020-11-21,5.27956118562693
2021,2020-11-22,5.20002651347537
2021,2020-11-23,5.04656507020909
2021,2020-11-24,4.7975531194726
2021,2020-11-25,4.58529456063395
2021,2020-11-26,4.33612958173983
2021,2020-11-27,4.08058071905543
2021,2020-11-28,3.77541402631678
2021,2020-11-29,3.46155797058745
2021,2020-11-30,3.25623746276405
2021,2020-12-01,3.17911129183445
2021,2020-12-02,3.06399805517759
2021,2020-12-03,2.87668930657455
2021,2020-12-04,2.71464965638284
2021,2020-12-05,2.58393374263482
2021,2020-12-06,2.38631103012105
2021,2020-12-07,2.17046632075367
2021,2020-12-08,1.90042868627734
2021,2020-12-09,1.68655153944715
2021,2020-12-10,1.45102902475771
2021,2020-12-11,1.27126732921994
2021,2020-12-12,1.10809667633499
2021,2020-12-13,1.01121644768126
2021,2020-12-14,0.926589079565314
2021,2020-12-15,0.878339234250006
2021,2020-12-16,0.786618346512693
2021,2020-12-17,0.643193384750977
2021,2020-12-18,0.480192009602724
2021,2020-12-19,0.385305320608467
2021,2020-12-20,0.246706225333944
2021,2020-12-21,0.0410857892894462
2021,2020-12-22,-0.16078006183307
2021,2020-12-23,-0.332132169750948
2021,2020-12-24,-0.210006439511792
2021,2020-12-25,-0.143532021124555
2021,2020-12-26,-0.170819380290867
2021,2020-12-27,-0.148257441479726
2021,2020-12-28,-0.123240307401257
2021,2020-12-29,-0.140534579487062
2021,2020-12-30,-0.0234146648353905
2021,2020-12-31,0.300101554611275
2022,2020-01-01,0.589395438129634
2022,2020-01-02,0.729208424480158
2022,2020-01-03,1.00486510168177
2022,2020-01-04,1.30314788111387
2022,2020-01-05,1.48872863307945
2022,2020-01-06,1.50761322401201
2022,2020-01-07,1.43999154151918
2022,2020-01-08,1.36336435948757
2022,2020-01-09,1.28984431041467
2022,2020-01-10,1.18564615492444
2022,2020-01-11,1.00594016563053
2022,2020-01-12,0.732687838657723
2022,2020-01-13,0.566922509081898
2022,2020-01-14,0.54446060018546
2022,2020-01-15,0.520325015928932
2022,2020-01-16,0.459177643902419
2022,2020-01-17,0.55196413364131
2022,2020-01-18,0.71983443202236
2022,2020-01-19,0.86911679463817
2022,2020-01-20,1.02818092105292
2022,2020-01-21,0.824278450808174
2022,2020-01-22,0.73502788309415
2022,2020-01-23,0.78575456018444
2022,2020-01-24,0.773542872987614
2022,2020-01-25,0.721917029754574
2022,2020-01-26,0.583733537972161
2022,2020-01-27,0.373201236587577
2022,2020-01-28,0.147380065932067
2022,2020-01-29,-0.046777075757603
2022,2020-01-30,-0.0483675193127058
2022,2020-01-31,-0.270497758779277
2022,2020-02-01,-0.477973108684577
2022,2020-02-02,-0.486732514864095
2022,2020-02-03,-0.3496732041268
2022,2020-02-04,-0.0948800640765221
2022,2020-02-05,0.101419661049822
2022,2020-02-06,0.237844738265642
2022,2020-02-07,0.320958552251993
2022,2020-02-08,0.497281104369362
2022,2020-02-09,0.819081490701958
2022,2020-02-10,1.01466905167879
2022,2020-02-11,1.05444481948054
2022,2020-02-12,1.05743546139915
2022,2020-02-13,1.08063827632128
2022,2020-02-14,1.00973763344855
2022,2020-02-15,1.05267581182412
2022,2020-02-16,1.26094250596996
2022,2020-02-17,1.53788025415254
2022,2020-02-18,1.87752804125192
2022,2020-02-19,2.07688682953906
2022,2020-02-20,2.21754247190539
2022,2020-02-21,2.398161513391
2022,2020-02-22,2.5491466157688
2022,2020-02-23,2.73695687205398
2022,2020-02-24,2.8653761790486
2022,2020-02-25,2.88993578607068
2022,2020-02-26,2.86786640531065
2022,2020-02-27,2.73456607302694
2022,2020-02-28,2.66052451923878
2022,2020-03-01,2.59199444757623
2022,2020-03-02,2.4758535519527
2022,2020-03-03,2.37640031163132
2022,2020-03-04,2.24960684051217
2022,2020-03-05,2.13130588966781
2022,2020-03-06,2.01076886854009
2022,2020-03-07,1.8851839234507
2022,2020-03-08,1.7690783126154
2022,2020-03-09,1.66550633082491
2022,2020-03-10,1.60520752501076
2022,2020-03-11,1.50159827078317
2022,2020-03-12,1.53059344510492
2022,2020-03-13,1.65234074744014
2022,2020-03-14,1.8277390554599
2022,2020-03-15,1.97937267363297
2022,2020-03-16,2.06912715439148
2022,2020-03-17,1.98696054032168
2022,2020-03-18,1.89449414488086
2022,2020-03-19,1.85338664027068
2022,2020-03-20,1.84957997988586
2022,2020-03-21,1.84316138893902
2022,2020-03-22,1.92527172456205
2022,2020-03-23,2.03616540699956
2022,2020-03-24,2.19792623772104
2022,2020-03-25,2.41057161645983
2022,2020-03-26,2.68345814303716
2022,2020-03-27,2.98600414558967
2022,2020-03-28,3.38294809799142
2022,2020-03-29,3.82020147225727
2022,2020-03-30,4.1557152573774
2022,2020-03-31,4.34005807300727
2022,2020-04-01,4.46702980492065
2022,2020-04-02,4.50393709992736
2022,2020-04-03,4.55975142099355
2022,2020-04-04,4.68799257219588
2022,2020-04-05,4.92757271360624
2022,2020-04-06,5.25574116657012
2022,2020-04-07,5.59249266988953
2022,2020-04-08,5.9456652322897
2022,2020-04-09,6.07350090637444
2022,2020-04-10,6.07642447889762
2022,2020-04-11,6.08657067481756
2022,2020-04-12,6.194557769807
2022,2020-04-13,6.37680908105431
2022,2020-04-14,6.66597168675691
2022,2020-04-15,6.9235024070188
2022,2020-04-16,7.02597887354992
2022,2020-04-17,7.07728266691758
2022,2020-04-18,7.13581108293386
2022,2020-04-19,7.10746785989132
2022,2020-04-20,7.04012610927068
2022,2020-04-21,7.02055633678745
2022,2020-04-22,6.99037380099898
2022,2020-04-23,7.00964235181477
